Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,63.264999,63.840000,63.230000,63.588501,63.588501,0
2018-01-15,63.588501,64.129997,63.330002,63.823002,63.823002,0
2018-01-22,63.832100,63.990002,63.400002,63.573101,63.573101,0
2018-01-29,63.570000,64.235001,63.490002,64.132500,64.132500,0
2018-02-05,64.132500,64.480003,63.980000,64.211304,64.211304,0
2018-02-12,64.211304,64.430000,63.813000,64.379997,64.379997,0
2018-02-19,64.379997,65.110001,64.242996,64.703003,64.703003,0
2018-02-26,64.889999,65.599998,64.629997,65.186699,65.186699,0
2018-03-05,65.186699,65.400002,64.794998,65.090401,65.090401,0
2018-03-12,64.964897,65.290001,64.669998,65.014397,65.014397,0
2018-03-19,65.065002,65.294998,64.924698,65.014999,65.014999,0
2018-03-26,64.980499,65.400002,64.680000,65.069801,65.069801,0
2018-04-02,65.108002,65.199997,64.820000,64.904503,64.904503,0
2018-04-09,64.920502,65.449997,64.805000,65.195602,65.195602,0
2018-04-16,65.245499,66.349998,65.209999,66.203003,66.203003,0
2018-04-23,66.200500,67.120003,66.139999,66.610001,66.610001,0
2018-04-30,66.610497,67.040001,66.199997,66.809998,66.809998,0
2018-05-07,66.813004,67.599998,66.750000,67.382202,67.382202,0
2018-05-14,67.350502,68.480003,67.190002,67.974998,67.974998,0
2018-05-21,67.983002,68.540001,67.660004,67.721703,67.721703,0
2018-05-28,67.723000,68.139999,66.919998,66.987999,66.987999,0
2018-06-04,66.987999,67.879997,66.790001,67.523003,67.523003,0
2018-06-11,67.520500,68.449997,67.309998,68.449997,68.449997,0
2018-06-18,68.053001,68.680000,67.690002,67.830002,67.830002,0
2018-06-25,67.860497,69.209999,67.849998,68.434998,68.434998,0
2018-07-02,68.450500,69.205002,68.370003,68.754997,68.754997,0
2018-07-09,68.795502,69.099998,68.250000,68.486702,68.486702,0
2018-07-16,68.492996,69.220001,68.250000,68.733002,68.733002,0
2018-07-23,68.733002,69.239998,68.529999,68.610001,68.610001,0
2018-07-30,68.595497,69.029999,68.209999,68.510002,68.510002,0
2018-08-06,68.535500,69.165001,68.309998,69.080002,69.080002,0
2018-08-13,68.883003,70.889999,68.879997,69.779999,69.779999,0
2018-08-20,70.093002,70.275002,69.528000,70.275002,70.275002,0
2018-08-27,69.962997,71.190002,69.709999,70.995003,70.995003,0
2018-09-03,70.998001,72.150002,70.709999,72.095001,72.095001,0
2018-09-10,71.782997,72.989998,71.500000,72.027496,72.027496,0
2018-09-17,71.873001,72.930000,71.699997,72.230003,72.230003,0
2018-09-24,72.233002,73.250000,72.230003,72.510002,72.510002,0
2018-10-01,72.500504,74.610001,72.500504,73.763000,73.763000,0
2018-10-08,73.763000,74.900002,73.510002,74.160004,74.160004,0
2018-10-15,73.602997,74.389999,73.220001,74.160004,74.160004,0
2018-10-22,73.367996,73.919998,72.589996,73.125000,73.125000,0
2018-10-29,73.125000,74.250000,72.432999,72.904999,72.904999,0
2018-11-05,72.904999,73.330002,72.099998,72.470001,72.470001,0
2018-11-12,72.470001,73.080002,71.723000,71.973000,71.973000,0
2018-11-19,71.775002,72.110001,70.339996,70.648003,70.648003,0
2018-11-26,70.669998,71.040001,69.580002,69.642998,69.642998,0
2018-12-03,69.760002,71.430000,69.759003,70.750000,70.750000,0
2018-12-10,71.364998,72.699997,70.852997,71.546997,71.546997,0
2018-12-17,71.910004,71.910500,69.650002,70.129997,70.129997,0
2018-12-24,70.139999,70.400002,69.629997,69.849998,69.849998,0
2018-12-31,69.922501,70.510002,69.430000,69.525002,69.525002,0
2019-01-07,69.525002,70.639999,69.080002,70.370003,70.370003,0
2019-01-14,70.370003,71.570000,70.269997,71.030197,71.030197,0
2019-01-21,71.230003,71.529999,70.884003,70.970001,70.970001,0
2019-01-28,70.974998,71.550003,70.839996,71.449997,71.449997,0
2019-02-04,71.451698,71.900002,71.019997,71.099998,71.099998,0
2019-02-11,71.150002,71.459999,70.389999,71.320000,71.320000,0
2019-02-18,71.320000,71.610001,70.930000,71.028000,71.028000,0
2019-02-25,71.027496,71.592499,70.688301,70.989998,70.989998,0
2019-03-04,70.989998,71.199997,69.775299,69.986900,69.986900,0
2019-03-11,69.986900,70.023499,68.915001,69.337303,69.337303,0
2019-03-18,68.953003,69.480003,68.350502,69.160004,69.160004,0
2019-03-25,69.160599,69.430000,68.634003,69.430000,69.430000,0
2019-04-01,69.430000,69.610001,68.377998,68.970398,68.970398,0
2019-04-08,69.160500,69.769997,68.830002,69.182999,69.182999,0
2019-04-15,69.182999,69.754997,68.924004,69.380997,69.380997,0
2019-04-22,69.388000,70.540001,69.360001,69.844299,69.844299,0
2019-04-29,69.843002,70.050003,69.062500,69.424400,69.424400,0
2019-05-06,69.087997,70.410004,69.087997,70.410004,70.410004,0
2019-05-13,70.008003,70.959999,69.915001,70.235001,70.235001,0
2019-05-20,70.273003,70.281502,69.260002,69.373001,69.373001,0
2019-05-27,69.373001,70.059998,69.309998,69.980003,69.980003,0
2019-06-03,69.570503,69.625000,68.905998,69.360001,69.360001,0
2019-06-10,69.348000,69.842003,69.120003,69.859001,69.859001,0
2019-06-17,69.825996,70.112503,69.331001,69.779999,69.779999,0
2019-06-24,69.608002,69.769997,68.869003,69.324997,69.324997,0
2019-07-01,68.940498,69.167503,68.389000,68.440002,68.440002,0
2019-07-08,68.443001,68.849998,68.202301,68.550301,68.550301,0
2019-07-15,68.550499,69.012497,68.301498,68.913597,68.913597,0
2019-07-22,68.852997,69.357498,68.816002,69.150497,69.150497,0
2019-07-29,68.870499,69.800003,68.660004,69.297203,69.297203,0
2019-08-05,69.693001,71.519997,69.657898,70.470901,70.470901,0
2019-08-12,70.917000,71.900002,70.739998,71.720001,71.720001,0
2019-08-19,71.148003,72.264999,71.035004,71.727097,71.727097,0
2019-08-26,71.504997,72.334999,71.370003,71.680199,71.680199,0
2019-09-02,71.445999,72.620003,71.445999,71.669998,71.669998,0
2019-09-09,71.638000,72.180000,70.858002,71.020699,71.020699,0
2019-09-16,70.977997,72.322304,70.712303,71.717499,71.717499,0
2019-09-23,71.068001,71.324997,70.365997,70.639999,70.639999,0
2019-09-30,70.500999,71.542999,70.375298,70.822502,70.822502,0
2019-10-07,70.818001,71.574997,70.759003,71.029999,71.029999,0
2019-10-14,70.917000,71.760002,70.731499,71.422501,71.422501,0
2019-10-21,71.083000,71.346001,70.699501,70.830002,70.830002,0
2019-10-28,70.830002,71.272499,70.512001,70.512100,70.512100,0
2019-11-04,70.512100,71.470001,70.471497,71.361298,71.361298,0
2019-11-11,71.349998,72.360001,71.233002,71.705803,71.705803,0
2019-11-18,71.625000,72.169998,71.572998,71.782600,71.782600,0
2019-11-25,71.782600,71.875504,71.219803,71.723000,71.723000,0
2019-12-02,71.738998,71.959999,71.179100,71.286797,71.286797,0
2019-12-09,71.272903,71.275002,70.471001,70.689003,70.689003,0
2019-12-16,70.679497,71.425003,70.666496,71.024002,71.024002,0
2019-12-23,71.050003,71.561996,71.033997,71.313004,71.313004,0
2019-12-30,71.410004,71.995003,71.025002,71.731003,71.731003,0
2020-01-06,71.720001,72.500000,70.829002,70.953003,70.953003,0
2020-01-13,70.953003,71.162498,70.606499,71.034698,71.034698,0
2020-01-20,71.033699,71.510002,70.720001,71.324997,71.324997,0
2020-01-27,71.320000,71.711998,71.168503,71.496498,71.496498,0
2020-02-03,71.544998,71.699997,71.084999,71.515503,71.515503,0
2020-02-10,71.504997,71.596001,71.064003,71.514801,71.514801,0
2020-02-17,71.517700,72.110001,71.268997,71.886803,71.886803,0
2020-02-24,71.870003,72.815002,71.525597,72.150002,72.150002,0
2020-03-02,72.528999,74.440002,71.952499,73.995300,73.995300,0
2020-03-09,73.995300,75.434998,73.404503,73.903999,73.903999,0
2020-03-16,73.830002,76.584999,73.580002,75.159698,75.159698,0
2020-03-23,75.388496,77.754997,73.989998,74.875504,74.875504,0
2020-03-30,75.464996,77.570000,74.989998,77.139999,77.139999,0
2020-04-06,76.230003,77.379997,75.251999,76.166496,76.166496,0
2020-04-13,76.166496,77.570000,75.921303,76.490997,76.490997,0
2020-04-20,76.559998,77.684998,75.672501,76.301498,76.301498,0
2020-04-27,76.271500,76.785004,74.805000,75.830498,75.830498,0
2020-05-04,75.591003,76.550003,75.260002,75.503502,75.503502,0
2020-05-11,75.525002,76.309998,75.039497,75.822998,75.822998,0
2020-05-18,75.820000,76.209503,75.416000,75.977501,75.977501,0
2020-05-25,75.985001,76.129997,75.381302,75.513199,75.513199,0
2020-06-01,75.513199,75.792503,74.914398,75.564003,75.564003,0
2020-06-08,75.517700,76.389999,75.376900,75.956497,75.956497,0
2020-06-15,75.956902,76.654999,75.745003,76.239799,76.239799,0
2020-06-22,76.257301,76.453499,75.430496,75.627502,75.627502,0
2020-06-29,75.619797,75.750000,74.544502,74.678200,74.678200,0
2020-07-06,74.679298,75.355003,74.430298,75.188004,75.188004,0
2020-07-13,75.194298,75.574997,74.916000,74.927002,74.927002,0
2020-07-20,74.897400,75.150002,74.464600,74.669701,74.669701,0
2020-07-27,74.725601,75.089996,74.513496,74.876900,74.876900,0
2020-08-03,74.917900,75.364998,74.768997,75.017998,75.017998,0
2020-08-10,75.026901,75.246002,74.515999,74.849701,74.849701,0
2020-08-17,74.902802,75.199997,74.570297,74.875298,74.875298,0
2020-08-24,74.921799,74.921799,73.095802,73.125000,73.125000,0
2020-08-31,73.128403,73.885002,72.718498,73.172699,73.172699,0
2020-09-07,73.290298,74.050003,73.012001,73.425499,73.425499,0
2020-09-14,73.478699,73.800003,73.172997,73.602898,73.602898,0
2020-09-21,73.534798,74.222000,73.278000,73.695999,73.695999,0
2020-09-28,73.699402,73.974998,73.027000,73.260902,73.260902,0
2020-10-05,73.322502,73.815002,72.959702,72.959702,72.959702,0
2020-10-12,73.014900,73.620003,72.933998,73.443001,73.443001,0
2020-10-19,73.443802,73.885300,73.283997,73.822899,73.822899,0
2020-10-26,73.834000,74.702003,73.613998,74.264000,74.264000,0
2020-11-02,74.707298,75.000999,73.845802,73.979797,73.979797,0
2020-11-09,73.975800,74.887299,73.643097,74.864998,74.864998,0
2020-11-14,74.580002,74.610001,74.560997,74.610001,74.610001,0
